station_id,station_name,hour,sample_time,metric,value
2741,8cd3afb1-3d60-4d93-9d17-f1251b2b4747,2025-08-18T20:00:00+08:00,2025-08-18T20:00:00+08:00,discharge,0.0
2741,8cd3afb1-3d60-4d93-9d17-f1251b2b4747,2025-08-18T20:00:00+08:00,2025-08-18T20:10:00+08:00,discharge,
2741,8cd3afb1-3d60-4d93-9d17-f1251b2b4747,2025-08-18T20:00:00+08:00,2025-08-18T20:20:00+08:00,discharge,0.0
2741,8cd3afb1-3d60-4d93-9d17-f1251b2b4747,2025-08-18T20:00:00+08:00,2025-08-18T20:30:00+08:00,discharge,
2741,8cd3afb1-3d60-4d93-9d17-f1251b2b4747,2025-08-18T20:00:00+08:00,2025-08-18T20:40:00+08:00,discharge,0.0
2741,8cd3afb1-3d60-4d93-9d17-f1251b2b4747,2025-08-18T20:00:00+08:00,2025-08-18T20:50:00+08:00,discharge,0.0
2983,98e109b5-f445-402d-a5e3-81f0bf923c6f,2025-08-18T20:00:00+08:00,2025-08-18T20:00:00+08:00,discharge,44.5
2983,98e109b5-f445-402d-a5e3-81f0bf923c6f,2025-08-18T20:00:00+08:00,2025-08-18T20:10:00+08:00,discharge,
2983,98e109b5-f445-402d-a5e3-81f0bf923c6f,2025-08-18T20:00:00+08:00,2025-08-18T20:20:00+08:00,discharge,44.5
2983,98e109b5-f445-402d-a5e3-81f0bf923c6f,2025-08-18T20:00:00+08:00,2025-08-18T20:30:00+08:00,discharge,
2983,98e109b5-f445-402d-a5e3-81f0bf923c6f,2025-08-18T20:00:00+08:00,2025-08-18T20:40:00+08:00,discharge,50.0
2983,98e109b5-f445-402d-a5e3-81f0bf923c6f,2025-08-18T20:00:00+08:00,2025-08-18T20:50:00+08:00,discharge,50.5
3288,a96479a2-7424-4f07-87e3-49ea6a22e9c9,2025-08-18T20:00:00+08:00,2025-08-18T20:00:00+08:00,discharge,0.0
3288,a96479a2-7424-4f07-87e3-49ea6a22e9c9,2025-08-18T20:00:00+08:00,2025-08-18T20:10:00+08:00,discharge,0.0
3288,a96479a2-7424-4f07-87e3-49ea6a22e9c9,2025-08-18T20:00:00+08:00,2025-08-18T20:20:00+08:00,discharge,0.0
3288,a96479a2-7424-4f07-87e3-49ea6a22e9c9,2025-08-18T20:00:00+08:00,2025-08-18T20:30:00+08:00,discharge,
3288,a96479a2-7424-4f07-87e3-49ea6a22e9c9,2025-08-18T20:00:00+08:00,2025-08-18T20:40:00+08:00,discharge,0.0
3288,a96479a2-7424-4f07-87e3-49ea6a22e9c9,2025-08-18T20:00:00+08:00,2025-08-18T20:50:00+08:00,discharge,0.0
3350,ace6bd0e-36ba-4d58-b829-8aee883210c1,2025-08-18T20:00:00+08:00,2025-08-18T20:00:00+08:00,discharge,0.0
3350,ace6bd0e-36ba-4d58-b829-8aee883210c1,2025-08-18T20:00:00+08:00,2025-08-18T20:10:00+08:00,discharge,0.0
3350,ace6bd0e-36ba-4d58-b829-8aee883210c1,2025-08-18T20:00:00+08:00,2025-08-18T20:20:00+08:00,discharge,0.0
3350,ace6bd0e-36ba-4d58-b829-8aee883210c1,2025-08-18T20:00:00+08:00,2025-08-18T20:30:00+08:00,discharge,
3350,ace6bd0e-36ba-4d58-b829-8aee883210c1,2025-08-18T20:00:00+08:00,2025-08-18T20:40:00+08:00,discharge,0.0
3350,ace6bd0e-36ba-4d58-b829-8aee883210c1,2025-08-18T20:00:00+08:00,2025-08-18T20:50:00+08:00,discharge,0.0
3482,b3c00e34-e99e-44c4-b4ac-24f1280cbd85,2025-08-18T20:00:00+08:00,2025-08-18T20:00:00+08:00,discharge,0.5
3482,b3c00e34-e99e-44c4-b4ac-24f1280cbd85,2025-08-18T20:00:00+08:00,2025-08-18T20:10:00+08:00,discharge,0.5
3482,b3c00e34-e99e-44c4-b4ac-24f1280cbd85,2025-08-18T20:00:00+08:00,2025-08-18T20:20:00+08:00,discharge,0.5
3482,b3c00e34-e99e-44c4-b4ac-24f1280cbd85,2025-08-18T20:00:00+08:00,2025-08-18T20:30:00+08:00,discharge,
3482,b3c00e34-e99e-44c4-b4ac-24f1280cbd85,2025-08-18T20:00:00+08:00,2025-08-18T20:40:00+08:00,discharge,0.0
3482,b3c00e34-e99e-44c4-b4ac-24f1280cbd85,2025-08-18T20:00:00+08:00,2025-08-18T20:50:00+08:00,discharge,0.0
3531,b68a3b42-2ae0-4455-b7d0-90dfa6745cbc,2025-08-18T20:00:00+08:00,2025-08-18T20:00:00+08:00,discharge,0.0
3531,b68a3b42-2ae0-4455-b7d0-90dfa6745cbc,2025-08-18T20:00:00+08:00,2025-08-18T20:10:00+08:00,discharge,0.0
3531,b68a3b42-2ae0-4455-b7d0-90dfa6745cbc,2025-08-18T20:00:00+08:00,2025-08-18T20:20:00+08:00,discharge,0.0
3531,b68a3b42-2ae0-4455-b7d0-90dfa6745cbc,2025-08-18T20:00:00+08:00,2025-08-18T20:30:00+08:00,discharge,
3531,b68a3b42-2ae0-4455-b7d0-90dfa6745cbc,2025-08-18T20:00:00+08:00,2025-08-18T20:40:00+08:00,discharge,0.0
3531,b68a3b42-2ae0-4455-b7d0-90dfa6745cbc,2025-08-18T20:00:00+08:00,2025-08-18T20:50:00+08:00,discharge,0.0
3835,c6093044-23ed-4cc2-91d3-457ca7f4082c,2025-08-18T20:00:00+08:00,2025-08-18T20:00:00+08:00,discharge,2.0
3835,c6093044-23ed-4cc2-91d3-457ca7f4082c,2025-08-18T20:00:00+08:00,2025-08-18T20:10:00+08:00,discharge,2.0
3835,c6093044-23ed-4cc2-91d3-457ca7f4082c,2025-08-18T20:00:00+08:00,2025-08-18T20:20:00+08:00,discharge,2.0
3835,c6093044-23ed-4cc2-91d3-457ca7f4082c,2025-08-18T20:00:00+08:00,2025-08-18T20:30:00+08:00,discharge,
3835,c6093044-23ed-4cc2-91d3-457ca7f4082c,2025-08-18T20:00:00+08:00,2025-08-18T20:40:00+08:00,discharge,2.0
3835,c6093044-23ed-4cc2-91d3-457ca7f4082c,2025-08-18T20:00:00+08:00,2025-08-18T20:50:00+08:00,discharge,2.0
3914,c9ff1b7f-f143-462d-8dd3-9db6f1a940fd,2025-08-18T20:00:00+08:00,2025-08-18T20:00:00+08:00,discharge,18.0
3914,c9ff1b7f-f143-462d-8dd3-9db6f1a940fd,2025-08-18T20:00:00+08:00,2025-08-18T20:10:00+08:00,discharge,18.0
3914,c9ff1b7f-f143-462d-8dd3-9db6f1a940fd,2025-08-18T20:00:00+08:00,2025-08-18T20:20:00+08:00,discharge,18.0
3914,c9ff1b7f-f143-462d-8dd3-9db6f1a940fd,2025-08-18T20:00:00+08:00,2025-08-18T20:30:00+08:00,discharge,
3914,c9ff1b7f-f143-462d-8dd3-9db6f1a940fd,2025-08-18T20:00:00+08:00,2025-08-18T20:40:00+08:00,discharge,18.0
3914,c9ff1b7f-f143-462d-8dd3-9db6f1a940fd,2025-08-18T20:00:00+08:00,2025-08-18T20:50:00+08:00,discharge,18.0
4697,f1b575f4-7de2-450c-8232-25c34aab8d14,2025-08-18T20:00:00+08:00,2025-08-18T20:00:00+08:00,discharge,0.0
4697,f1b575f4-7de2-450c-8232-25c34aab8d14,2025-08-18T20:00:00+08:00,2025-08-18T20:10:00+08:00,discharge,0.0
4697,f1b575f4-7de2-450c-8232-25c34aab8d14,2025-08-18T20:00:00+08:00,2025-08-18T20:20:00+08:00,discharge,0.0
4697,f1b575f4-7de2-450c-8232-25c34aab8d14,2025-08-18T20:00:00+08:00,2025-08-18T20:30:00+08:00,discharge,
4697,f1b575f4-7de2-450c-8232-25c34aab8d14,2025-08-18T20:00:00+08:00,2025-08-18T20:40:00+08:00,discharge,0.0
4697,f1b575f4-7de2-450c-8232-25c34aab8d14,2025-08-18T20:00:00+08:00,2025-08-18T20:50:00+08:00,discharge,0.0
